,iteration,train_loss,test_loss
0,0.0,10.894540786743164,10.894548416137695
1,500.0,6.274003982543945,6.284215927124023
2,1000.0,4.598041534423828,4.582667350769043
3,1500.0,3.8223562240600586,3.78035831451416
4,2000.0,3.4391520023345947,3.423771619796753
5,2500.0,3.1891400814056396,3.2088873386383057
6,3000.0,3.0258755683898926,3.0346603393554688
7,3500.0,2.8747968673706055,2.942049503326416
8,4000.0,2.798093557357788,2.8495211601257324
9,4500.0,2.7181448936462402,2.7474918365478516
10,5000.0,2.6669516563415527,2.6959240436553955
11,5500.0,2.589689016342163,2.653395414352417
12,6000.0,2.522514820098877,2.590533494949341
13,6500.0,2.4967308044433594,2.5718164443969727
14,7000.0,2.4659883975982666,2.540336847305298
15,7500.0,2.4561374187469482,2.504693031311035
16,8000.0,2.420255184173584,2.477828025817871
17,8500.0,2.3812649250030518,2.4377853870391846
18,9000.0,2.37164044380188,2.447368860244751
19,9500.0,2.3413076400756836,2.4218783378601074
20,10000.0,2.2991104125976562,2.4184751510620117
21,10500.0,2.2901597023010254,2.4070563316345215
22,11000.0,2.268650770187378,2.3880226612091064
23,11500.0,2.27070951461792,2.3844690322875977
24,12000.0,2.252458095550537,2.3533639907836914
25,12500.0,2.217916965484619,2.3396854400634766
26,13000.0,2.225987195968628,2.3337574005126953
27,13500.0,2.185316324234009,2.328172206878662
28,14000.0,2.2213735580444336,2.2933480739593506
29,14500.0,2.193650007247925,2.3038718700408936
30,15000.0,2.155977725982666,2.285717248916626
31,15500.0,2.127481460571289,2.301767110824585
32,16000.0,2.1557841300964355,2.301621913909912
33,16500.0,2.1238210201263428,2.2767462730407715
34,17000.0,2.143887519836426,2.274728536605835
35,17500.0,2.1157186031341553,2.264223575592041
36,18000.0,2.117410182952881,2.250293731689453
37,18500.0,2.1324422359466553,2.255394697189331
38,19000.0,2.0889687538146973,2.2207181453704834
39,19500.0,2.09299635887146,2.235275983810425
40,20000.0,2.0858893394470215,2.2559866905212402
41,20500.0,2.0461127758026123,2.2297310829162598
42,21000.0,2.085775375366211,2.2299013137817383
43,21500.0,2.0610036849975586,2.2263355255126953
44,22000.0,2.0595858097076416,2.218106746673584
45,22500.0,2.0551395416259766,2.2117819786071777
46,23000.0,2.0552310943603516,2.216418504714966
47,23500.0,2.0293712615966797,2.2308828830718994
48,24000.0,2.0519683361053467,2.2053050994873047
49,24500.0,2.0197856426239014,2.2042336463928223
50,25000.0,2.01761794090271,2.2241246700286865
51,25500.0,2.016439914703369,2.205303907394409
52,26000.0,2.0034148693084717,2.20605731010437
53,26500.0,2.0026254653930664,2.202019453048706
54,27000.0,1.990311622619629,2.1991567611694336
55,27500.0,2.0060839653015137,2.1904664039611816
56,28000.0,2.007293939590454,2.189497947692871
57,28500.0,1.9961023330688477,2.195530652999878
58,29000.0,1.9848659038543701,2.174999475479126
59,29500.0,1.9759896993637085,2.1668639183044434
60,30000.0,1.9703490734100342,2.1898932456970215
61,30500.0,1.9703288078308105,2.1689469814300537
62,31000.0,1.974372148513794,2.1774513721466064
63,31500.0,1.945241093635559,2.174961566925049
64,32000.0,1.9465326070785522,2.173578977584839
65,32500.0,1.9298957586288452,2.1697072982788086
66,33000.0,1.9695823192596436,2.187481641769409
67,33500.0,1.947227954864502,2.1771085262298584
68,34000.0,1.9532045125961304,2.1758666038513184
69,34500.0,1.9508112668991089,2.1545135974884033
70,35000.0,1.9340263605117798,2.1793909072875977
71,35500.0,1.9266996383666992,2.1723227500915527
72,36000.0,1.9131577014923096,2.1615657806396484
73,36500.0,1.9238933324813843,2.1662449836730957
74,37000.0,1.9039098024368286,2.165531635284424
75,37500.0,1.9042302370071411,2.150563955307007
76,38000.0,1.9093208312988281,2.145878791809082
77,38500.0,1.8927502632141113,2.156778335571289
78,39000.0,1.8927537202835083,2.1613407135009766
79,39500.0,1.8917962312698364,2.132673740386963
80,40000.0,1.9012700319290161,2.127610206604004
81,40500.0,1.9137463569641113,2.143214464187622
82,41000.0,1.8966269493103027,2.128324270248413
83,41500.0,1.8835803270339966,2.1578478813171387
84,42000.0,1.8860762119293213,2.1483962535858154
85,42500.0,1.8635237216949463,2.1253833770751953
86,43000.0,1.9009054899215698,2.1643853187561035
87,43500.0,1.8822696208953857,2.1397929191589355
88,44000.0,1.8618838787078857,2.1376845836639404
89,44500.0,1.8658288717269897,2.1372504234313965
90,45000.0,1.8547863960266113,2.138746976852417
91,45500.0,1.8513888120651245,2.1225411891937256
92,46000.0,1.8471161127090454,2.1404590606689453
93,46500.0,1.850364327430725,2.1210005283355713
94,47000.0,1.8640882968902588,2.133551597595215
95,47500.0,1.8334684371948242,2.1135056018829346
96,48000.0,1.8554970026016235,2.131528854370117
97,48500.0,1.8373757600784302,2.1199326515197754
98,49000.0,1.83742094039917,2.1611366271972656
99,49500.0,1.8339308500289917,2.150855541229248
100,50000.0,1.8429064750671387,2.1153564453125
101,50500.0,1.8351534605026245,2.1404600143432617
102,51000.0,1.8232941627502441,2.128154993057251
103,51500.0,1.8210415840148926,2.1285195350646973
104,52000.0,1.8441897630691528,2.1397390365600586
105,52500.0,1.8104344606399536,2.1214752197265625
106,53000.0,1.8261851072311401,2.12663197517395
107,53500.0,1.8345866203308105,2.1176109313964844
108,54000.0,1.8075308799743652,2.1330742835998535
109,54500.0,1.8024734258651733,2.091366767883301
110,55000.0,1.812066674232483,2.1206133365631104
111,55500.0,1.8076611757278442,2.129777193069458
112,56000.0,1.8015549182891846,2.102327346801758
113,56500.0,1.8192919492721558,2.1042611598968506
114,57000.0,1.7953485250473022,2.103710174560547
115,57500.0,1.806533694267273,2.1223511695861816
116,58000.0,1.7830294370651245,2.1223912239074707
117,58500.0,1.7988886833190918,2.106912851333618
118,59000.0,1.7962552309036255,2.104383707046509
119,59500.0,1.7930350303649902,2.1158125400543213
120,60000.0,1.7832121849060059,2.0912744998931885
121,60500.0,1.7782648801803589,2.115344524383545
122,61000.0,1.7845771312713623,2.123509407043457
123,61500.0,1.7701637744903564,2.123969793319702
124,62000.0,1.775224208831787,2.0931103229522705
125,62500.0,1.7640708684921265,2.098179817199707
126,63000.0,1.7608565092086792,2.1110641956329346
127,63500.0,1.7436797618865967,2.1303844451904297
128,64000.0,1.7673572301864624,2.0930685997009277
129,64500.0,1.7449767589569092,2.1279854774475098
130,65000.0,1.7463058233261108,2.1438465118408203
131,65500.0,1.7547142505645752,2.0970804691314697
132,66000.0,1.7551321983337402,2.1209402084350586
133,66500.0,1.7623498439788818,2.098905086517334
134,67000.0,1.7458174228668213,2.1086232662200928
135,67500.0,1.7457107305526733,2.1028337478637695
136,68000.0,1.7319557666778564,2.1070258617401123
137,68500.0,1.7396639585494995,2.09157133102417
138,69000.0,1.7262622117996216,2.111175060272217
139,69500.0,1.7416372299194336,2.103142261505127
140,70000.0,1.738306999206543,2.113908290863037
141,70500.0,1.7235127687454224,2.099107265472412
142,71000.0,1.712315320968628,2.1086361408233643
143,71500.0,1.7130688428878784,2.1166558265686035
144,72000.0,1.723361611366272,2.0921103954315186
145,72500.0,1.7348905801773071,2.1433184146881104
146,73000.0,1.7249248027801514,2.110853433609009
147,73500.0,1.7223315238952637,2.0721349716186523
148,74000.0,1.7220280170440674,2.1111137866973877
149,74500.0,1.715206503868103,2.1211957931518555
150,75000.0,1.7040249109268188,2.1017398834228516
151,75500.0,1.7033758163452148,2.078925848007202
152,76000.0,1.7183563709259033,2.092332363128662
153,76500.0,1.6995501518249512,2.090604782104492
154,77000.0,1.7017982006072998,2.1040568351745605
155,77500.0,1.6965335607528687,2.101450204849243
156,78000.0,1.7044687271118164,2.09706711769104
157,78500.0,1.7043347358703613,2.1009106636047363
158,79000.0,1.6795260906219482,2.1006970405578613
159,79500.0,1.6981779336929321,2.0926828384399414
160,80000.0,1.6890883445739746,2.0963563919067383
161,80500.0,1.671066164970398,2.1051790714263916
162,81000.0,1.6673229932785034,2.0734119415283203
163,81500.0,1.669613242149353,2.12142276763916
164,82000.0,1.6849812269210815,2.0831518173217773
165,82500.0,1.6605868339538574,2.1251914501190186
166,83000.0,1.685868263244629,2.1075050830841064
167,83500.0,1.6738073825836182,2.0905673503875732
168,84000.0,1.6708167791366577,2.101658582687378
169,84500.0,1.6577520370483398,2.105658531188965
170,85000.0,1.6714297533035278,2.087998628616333
171,85500.0,1.6598749160766602,2.1281113624572754
172,86000.0,1.650046706199646,2.092822790145874
173,86500.0,1.6615889072418213,2.1189262866973877
174,87000.0,1.6827048063278198,2.0810747146606445
175,87500.0,1.6609617471694946,2.0660107135772705
176,88000.0,1.651706576347351,2.112959623336792
177,88500.0,1.6541610956192017,2.124143362045288
178,89000.0,1.6448419094085693,2.1174397468566895
179,89500.0,1.6457427740097046,2.1117546558380127
180,90000.0,1.631669521331787,2.074186086654663
181,90500.0,1.6252014636993408,2.101207971572876
182,91000.0,1.6365196704864502,2.082209825515747
183,91500.0,1.6534640789031982,2.108595609664917
184,92000.0,1.6291143894195557,2.0822064876556396
185,92500.0,1.640784502029419,2.099311113357544
186,93000.0,1.6302299499511719,2.0615477561950684
187,93500.0,1.628597617149353,2.089754819869995
188,94000.0,1.6299585103988647,2.0840885639190674
189,94500.0,1.6207085847854614,2.115743398666382
190,95000.0,1.6018950939178467,2.1042730808258057
191,95500.0,1.6179639101028442,2.082456111907959
192,96000.0,1.6084942817687988,2.076390027999878
193,96500.0,1.626375675201416,2.0776374340057373
194,97000.0,1.6056780815124512,2.0959768295288086
195,97500.0,1.5921545028686523,2.0884201526641846
196,98000.0,1.6085259914398193,2.070864677429199
197,98500.0,1.608487606048584,2.1045713424682617
198,99000.0,1.6273515224456787,2.0680267810821533
199,99500.0,1.6079678535461426,2.078495979309082
200,99999.0,1.5879284143447876,2.094879150390625
