,iteration,train_loss,test_loss
0,0.0,10.894933700561523,10.891704559326172
1,500.0,6.287440776824951,6.2960286140441895
2,1000.0,4.568794250488281,4.564930438995361
3,1500.0,3.8455984592437744,3.8076140880584717
4,2000.0,3.4437787532806396,3.453033208847046
5,2500.0,3.2055463790893555,3.2312653064727783
6,3000.0,3.0458908081054688,3.046971321105957
7,3500.0,2.907618761062622,2.9258153438568115
8,4000.0,2.8029143810272217,2.8324413299560547
9,4500.0,2.746319532394409,2.738797187805176
10,5000.0,2.6827445030212402,2.6785967350006104
11,5500.0,2.6165361404418945,2.6089258193969727
12,6000.0,2.560209035873413,2.603745222091675
13,6500.0,2.5148935317993164,2.519508123397827
14,7000.0,2.486785650253296,2.520059585571289
15,7500.0,2.445136070251465,2.466899871826172
16,8000.0,2.466096878051758,2.4661319255828857
17,8500.0,2.407965660095215,2.4444456100463867
18,9000.0,2.3883090019226074,2.4158246517181396
19,9500.0,2.3860280513763428,2.3981430530548096
20,10000.0,2.362272262573242,2.398758888244629
21,10500.0,2.3416144847869873,2.3557424545288086
22,11000.0,2.3289682865142822,2.3558249473571777
23,11500.0,2.2981085777282715,2.332988977432251
24,12000.0,2.3071508407592773,2.303894281387329
25,12500.0,2.2911248207092285,2.328598737716675
26,13000.0,2.2875828742980957,2.279653549194336
27,13500.0,2.274446964263916,2.2772443294525146
28,14000.0,2.2484259605407715,2.2888989448547363
29,14500.0,2.2275168895721436,2.2807047367095947
30,15000.0,2.2349092960357666,2.265793800354004
31,15500.0,2.245789051055908,2.242274761199951
32,16000.0,2.214928388595581,2.2473418712615967
33,16500.0,2.2173051834106445,2.2326643466949463
34,17000.0,2.203428268432617,2.229926109313965
35,17500.0,2.1968612670898438,2.2042593955993652
36,18000.0,2.200385808944702,2.207958698272705
37,18500.0,2.1728687286376953,2.204394817352295
38,19000.0,2.143303155899048,2.189534902572632
39,19500.0,2.162264347076416,2.1816823482513428
40,20000.0,2.1673500537872314,2.184983015060425
41,20500.0,2.157439947128296,2.2151451110839844
42,21000.0,2.154735803604126,2.1865954399108887
43,21500.0,2.158104181289673,2.206549644470215
44,22000.0,2.120840072631836,2.17580509185791
45,22500.0,2.128157615661621,2.172034502029419
46,23000.0,2.1388673782348633,2.1848480701446533
47,23500.0,2.138232469558716,2.1737289428710938
48,24000.0,2.1162500381469727,2.1494710445404053
49,24500.0,2.125223159790039,2.164053201675415
50,25000.0,2.123629570007324,2.1683971881866455
51,25500.0,2.089937210083008,2.1523194313049316
52,26000.0,2.111614942550659,2.1424057483673096
53,26500.0,2.079557418823242,2.1525979042053223
54,27000.0,2.086998701095581,2.150848627090454
55,27500.0,2.0985538959503174,2.143317222595215
56,28000.0,2.0866804122924805,2.149371862411499
57,28500.0,2.0690360069274902,2.137852907180786
58,29000.0,2.082777500152588,2.1156351566314697
59,29500.0,2.0675363540649414,2.1517157554626465
60,30000.0,2.0517709255218506,2.1017627716064453
61,30500.0,2.066973924636841,2.1253199577331543
62,31000.0,2.0625171661376953,2.1326067447662354
63,31500.0,2.043665885925293,2.1193435192108154
64,32000.0,2.0419185161590576,2.1115851402282715
65,32500.0,2.043628454208374,2.0800657272338867
66,33000.0,2.0329012870788574,2.0787503719329834
67,33500.0,2.056828022003174,2.0998988151550293
68,34000.0,2.0433475971221924,2.0917580127716064
69,34500.0,2.028019666671753,2.1021108627319336
70,35000.0,2.034001350402832,2.0925991535186768
71,35500.0,2.039182424545288,2.0897717475891113
72,36000.0,2.045834541320801,2.0975143909454346
73,36500.0,2.0295937061309814,2.0757977962493896
74,37000.0,2.0162439346313477,2.091792345046997
75,37500.0,2.0396604537963867,2.0550153255462646
76,38000.0,2.003552198410034,2.078272819519043
77,38500.0,1.9993897676467896,2.0859997272491455
78,39000.0,1.9949195384979248,2.0538949966430664
79,39500.0,2.0153462886810303,2.0596389770507812
80,40000.0,2.014780282974243,2.0612542629241943
81,40500.0,2.0155813694000244,2.0721731185913086
82,41000.0,2.002579927444458,2.0511560440063477
83,41500.0,1.9913749694824219,2.066033363342285
84,42000.0,2.002579927444458,2.0600078105926514
85,42500.0,2.0046494007110596,2.0651919841766357
86,43000.0,1.9916342496871948,2.048860788345337
87,43500.0,2.0043628215789795,2.070617437362671
88,44000.0,1.9883522987365723,2.0518791675567627
89,44500.0,1.9937775135040283,2.0709149837493896
90,45000.0,2.0203778743743896,2.0307624340057373
91,45500.0,2.0015435218811035,2.0514307022094727
92,46000.0,1.9814099073410034,2.0368540287017822
93,46500.0,1.9867973327636719,2.0505106449127197
94,47000.0,1.9908850193023682,2.0306055545806885
95,47500.0,1.9767340421676636,2.039649724960327
96,48000.0,2.0049569606781006,2.057166814804077
97,48500.0,1.9885624647140503,2.0431320667266846
98,49000.0,1.970811128616333,2.043729305267334
99,49500.0,1.9910330772399902,2.0408785343170166
100,50000.0,1.9652328491210938,2.0134105682373047
101,50500.0,1.986051082611084,2.0167784690856934
102,51000.0,1.9630948305130005,2.012061357498169
103,51500.0,1.9782896041870117,2.0091397762298584
104,52000.0,1.9757877588272095,2.032931089401245
105,52500.0,1.9647570848464966,2.033914804458618
106,53000.0,1.9627231359481812,2.020430564880371
107,53500.0,1.983637809753418,2.0140416622161865
108,54000.0,1.92746901512146,2.0166311264038086
109,54500.0,1.9376758337020874,2.0295042991638184
110,55000.0,1.9482632875442505,2.0165059566497803
111,55500.0,1.9396334886550903,1.9923820495605469
112,56000.0,1.9612370729446411,1.9992125034332275
113,56500.0,1.9377940893173218,2.0077741146087646
114,57000.0,1.9449360370635986,2.015634298324585
115,57500.0,1.940605878829956,2.047882080078125
116,58000.0,1.94187593460083,2.008711338043213
117,58500.0,1.9248946905136108,2.020005464553833
118,59000.0,1.944699764251709,1.9952822923660278
119,59500.0,1.9432916641235352,2.026698112487793
120,60000.0,1.9396952390670776,2.022507429122925
121,60500.0,1.9346994161605835,1.9959591627120972
122,61000.0,1.9484052658081055,2.00917911529541
123,61500.0,1.926711082458496,2.0037832260131836
124,62000.0,1.9294254779815674,2.0087811946868896
125,62500.0,1.94435453414917,2.008892297744751
126,63000.0,1.9162678718566895,1.9644825458526611
127,63500.0,1.9448752403259277,1.9917967319488525
