,iteration,train_loss,test_loss
0,0.0,10.867796897888184,10.865346908569336
1,500.0,6.245999813079834,6.260110378265381
2,1000.0,4.453431606292725,4.461730003356934
3,1500.0,3.774491548538208,3.7805380821228027
4,2000.0,3.405944585800171,3.447909355163574
5,2500.0,3.1775808334350586,3.2302510738372803
6,3000.0,2.9825692176818848,3.0700583457946777
7,3500.0,2.8592967987060547,2.9450502395629883
8,4000.0,2.7607271671295166,2.827390670776367
9,4500.0,2.6496741771698,2.7638680934906006
10,5000.0,2.5899553298950195,2.7067999839782715
11,5500.0,2.512564182281494,2.6642637252807617
12,6000.0,2.4689717292785645,2.6193466186523438
13,6500.0,2.3813321590423584,2.573478937149048
14,7000.0,2.3440120220184326,2.517794370651245
15,7500.0,2.329551935195923,2.5059189796447754
16,8000.0,2.2712748050689697,2.4816718101501465
17,8500.0,2.2571380138397217,2.473801851272583
18,9000.0,2.195756673812866,2.4317822456359863
19,9500.0,2.175272226333618,2.439723253250122
20,10000.0,2.131303310394287,2.4390904903411865
21,10500.0,2.119492292404175,2.410693883895874
22,11000.0,2.101691246032715,2.3734517097473145
23,11500.0,2.057377576828003,2.3961760997772217
24,12000.0,2.042938470840454,2.3844032287597656
25,12500.0,1.9973499774932861,2.3611698150634766
26,13000.0,2.005352735519409,2.3714210987091064
27,13500.0,1.986668348312378,2.3886194229125977
28,14000.0,1.9662684202194214,2.380472183227539
29,14500.0,1.9484137296676636,2.3487930297851562
30,15000.0,1.9138180017471313,2.3419792652130127
31,15500.0,1.8860597610473633,2.34751296043396
32,16000.0,1.8730311393737793,2.3484792709350586
33,16500.0,1.8626580238342285,2.3501808643341064
34,17000.0,1.8559355735778809,2.370389461517334
35,17500.0,1.8346855640411377,2.325442314147949
36,18000.0,1.8011120557785034,2.3476123809814453
37,18500.0,1.7778346538543701,2.3584742546081543
38,19000.0,1.7817307710647583,2.351151943206787
39,19500.0,1.7483677864074707,2.3618059158325195
40,20000.0,1.7451348304748535,2.3411080837249756
